country_name,country_code,series_name,series_code,variable_name,education_level,gender,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Germany,DEU,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,223270,223535,222233,266709,310942,323472,266694,202663,180051,203670,189754,143419,140360,148945,153678
Greece,GRC,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,4257453,4232760,4339685,4424847,4444494,4474766,4566922,4607439,4651147,4615408,4486550,4162558,3808176,3620382,3628854
Greece,GRC,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,1568131,1545709,1604125,1649697,1674509,1695321,1754007,1774957,1814464,1825736,1799455,1673658,1541143,1465965,1476120
Greece,GRC,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,2724515,2692695,2732614,2778011,2772562,2788446,2814444,2832072,2837260,2788209,2685129,2493331,2273260,2179584,2156337
Greece,GRC,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,2797146,2751294,2885890,3017746,3080034,3150235,3292751,3321964,3381384,3281555,3221343,3046992,2768544,2660980,2576486
Greece,GRC,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,1082010,1046445,1121283,1148189,1208995,1249451,1315505,1318793,1349961,1369302,1394578,1330558,1209797,1162510,1145469
Greece,GRC,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,1651056,1639851,1669627,1836265,1782757,1804125,1891307,1934305,1986082,1831853,1742649,1658065,1518538,1477758,1386525
Greece,GRC,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,2043577,2082518,2087388,2079678,2182246,2170262,2201257,2294505,2297667,2316935,2265708,2106254,1907896,1813811,1897890
Greece,GRC,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,719772,737303,742710,768759,800415,796801,815613,866179,876386,883656,865538,811724,748995,710993,726251
Greece,GRC,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,1389503,1386738,1388168,1319555,1425097,1424896,1438181,1461349,1449840,1472174,1433859,1316479,1170729,1124665,1194611
Greece,GRC,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,3678439,3631708,3710430,3756695,3657818,3651409,3653538,3621447,3665104,3683096,3544375,3225982,2977994,2802175,2783331
Greece,GRC,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,2318562,2278020,2289930,2330751,2237458,2222391,2214968,2192023,2213063,2155285,2016532,1817638,1673120,1591096,1578439
Greece,GRC,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,1384660,1354041,1413234,1426988,1421658,1435937,1441794,1432390,1449756,1520838,1504344,1379094,1276066,1197693,1185324
Greece,GRC,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,4821577,4771995,4832611,4894742,4965915,4983036,5029650,5035453,5050105,5111194,5127486,5063939,5017360,4979892,4937216
Greece,GRC,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,1882510,1857823,1900622,1936264,2000608,2013445,2041917,2044881,2057215,2113120,2147321,2137494,2143453,2130763,2114785
Greece,GRC,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,2939067,2914172,2931989,2958478,2965307,2969591,2987733,2990572,2992890,2998074,2980165,2926445,2873907,2849129,2822431
Greece,GRC,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,2034706,1975606,1928212,1850212,1693377,1669317,1599429,1576097,1509981,1533358,1481843,1377391,1304514,1235013,1347860
Greece,GRC,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,702176,674390,670920,638967,584178,571818,551318,543938,514304,530393,521799,489486,471560,458114,473712
Greece,GRC,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,1334336,1302635,1260755,1212976,1111990,1098749,1051682,1034738,996632,1007353,962593,892566,833433,777812,880598
Greece,GRC,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,1875594,1870622,1923379,1992160,2090650,2137723,2172809,2175316,2191746,2208036,2220201,2207877,2222690,2196132,2068694
Greece,GRC,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,779359,770997,783056,815167,882268,893970,902527,901792,903117,925547,934085,927672,938832,924751,898784
Greece,GRC,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,1093333,1098643,1140544,1174516,1203915,1244259,1269787,1270993,1286943,1283176,1284451,1278856,1281762,1273561,1168486
Greece,GRC,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,916100,925767,981020,1023001,1152092,1156064,1237294,1268934,1307977,1323799,1374166,1433095,1460052,1513887,1520662
Greece,GRC,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,402857,412437,446646,464703,518157,537590,579904,590971,621279,642388,674259,703236,720200,735113,742290
Greece,GRC,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,511398,512894,530690,553235,634576,617675,657301,672879,682379,677565,697359,728685,735720,777812,773346
Greece,GRC,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,564124,539235,492926,469895,521421,508270,462728,428014,398958,495786,640936,901381,1209184,1359510,1308362
Greece,GRC,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,314379,312114,296497,286567,326099,318124,287910,269924,242751,287384,347866,463836,602310,664798,638665
Greece,GRC,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,214552,221477,199375,180467,192745,181145,173289,158500,155630,209865,295036,433114,600647,669545,666094
Greece,GRC,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,193495,188732,165130,149427,160076,150448,129101,119416,108916,143282,180744,241570,330107,360270,379425
Greece,GRC,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,97458,100813,89246,87116,90656,83667,71978,69371,62144,71846,78270,95086,129497,137613,143061
Greece,GRC,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,84533,86598,77557,61178,68810,63944,56839,50245,46689,71984,103558,145093,199415,215594,237795
Greece,GRC,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,293345,273932,255829,249044,265403,261759,239693,214863,201873,246901,317263,445282,603383,678396,624089
Greece,GRC,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,170079,163236,159219,153027,170224,168606,154032,138201,125502,148290,180542,238876,309588,342371,324442
Greece,GRC,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,105130,107416,98093,94745,93674,88580,84738,76714,76103,99056,137487,204430,291314,324060,297078
Greece,GRC,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,76721,76571,71474,70954,92292,93522,92546,91595,84579,100149,134597,202811,263602,307249,304848
Greece,GRC,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,46842,48066,48033,46137,62937,64579,61325,61003,53405,65236,86619,125700,159010,179495,171162
Greece,GRC,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,25103,27463,23726,24363,29104,27715,30845,30591,31282,35047,48386,76228,103311,122527,131220
Hungary,HUN,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,3903090,3923453,3928701,3983908,3978194,3962581,3982626,3974680,3936924,3844711,3827707,3858631,3908248,3940567,4046861
Hungary,HUN,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,1760478,1768252,1778644,1811930,1803837,1802276,1801352,1793882,1780459,1751778,1770571,1768257,1799232,1807782,1850221
Hungary,HUN,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,2143702,2156268,2150278,2172699,2172440,2161061,2182850,2182014,2154930,2091756,2057739,2088025,2109930,2134796,2194998
Hungary,HUN,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,2642392,2507087,2530084,2613444,2669368,2761919,2684290,2651112,2590496,2633627,2664084,2697183,2778764,2801743,2812569
Hungary,HUN,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,1183041,1158205,1159676,1188626,1260882,1290429,1228522,1232397,1205370,1194713,1230547,1223634,1263061,1292564,1285903
Hungary,HUN,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,1459861,1356293,1371877,1425290,1405569,1467360,1453778,1416127,1381310,1439128,1434244,1474146,1517040,1511435,1523329
Hungary,HUN,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,1393403,1553687,1602910,1537789,1607190,1501818,1585085,1633593,1649571,1541729,1519600,1516442,1520309,1513178,1655166
Hungary,HUN,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,647856,700228,764817,719336,739573,683062,716938,739079,753134,753265,729475,742668,768272,739383,804846
Hungary,HUN,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,750296,853882,845059,821280,866804,816881,868774,894626,892141,790684,790172,772569,755355,774931,845074
Hungary,HUN,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,3766482,3786132,3728338,3816584,3679830,3665388,3695877,3664655,3637718,3510221,3471730,3503637,3517423,3566213,3630034
Hungary,HUN,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,2057954,2046299,1973955,2057546,1935644,1953599,2008222,1965994,1939437,1857480,1837561,1854167,1837749,1867946,1909648
Hungary,HUN,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,1704143,1724046,1723506,1750324,1720860,1699546,1686065,1688043,1682533,1636161,1627155,1633870,1662491,1679429,1704053
Hungary,HUN,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,4178897,4160608,4161760,4229202,4223136,4270023,4305542,4292311,4269983,4271901,4310481,4335541,4391290,4388159,4384465
Hungary,HUN,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,1868873,1859361,1874230,1915359,1916936,1946302,1955865,1943534,1935281,1939954,1982722,1986806,2012564,2010881,2008926
Hungary,HUN,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,2310024,2301247,2287530,2313843,2306200,2323721,2349677,2348777,2334702,2331947,2327759,2348735,2378726,2377278,2375539
Hungary,HUN,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,768917,761391,732470,689360,650363,653314,628609,605216,606338,580979,581915,576627,562085,544132,556827
Hungary,HUN,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,371906,371872,367349,333272,320128,319194,305115,287643,286422,277413,283529,274179,261633,255382,259151
Hungary,HUN,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,397324,388911,363717,354018,329787,334616,324255,314736,317519,303153,300281,300638,299719,290028,299318
Hungary,HUN,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,2732999,2716877,2734276,2787044,2732369,2754165,2798602,2798587,2728519,2729745,2754397,2722720,2744556,2751376,2713984
Hungary,HUN,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,1158701,1145366,1150777,1199015,1163580,1173620,1187210,1185556,1149557,1142633,1169806,1154334,1165275,1162289,1147097
Hungary,HUN,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,1575436,1574053,1582971,1587296,1570522,1580130,1611878,1613610,1580593,1588056,1582876,1571304,1584231,1588022,1567856
Hungary,HUN,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,676981,682340,695014,757027,840404,862545,878331,888508,939396,961178,974169,1036194,1084649,1092652,1109270
Hungary,HUN,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,338266,342122,356104,383072,433228,453488,463540,468392,499302,519908,529387,558292,587669,593210,602678
Hungary,HUN,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,337264,338283,338554,372529,405891,408975,415893,418082,436589,440738,444602,476793,494775,499228,508365
Hungary,HUN,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,275807,237155,233059,245294,244942,307442,322916,317631,333059,427190,482774,476910,483042,447592,337604
Hungary,HUN,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,108395,91109,95586,103429,113099,144026,154513,149652,154822,188176,212151,218549,213332,203099,158705
Hungary,HUN,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,166322,144979,137252,141144,133760,162660,166827,166763,179772,240191,270020,260710,268796,242482,180541
Hungary,HUN,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,89086,85613,82969,84381,80586,93155,105270,105771,113906,134565,146763,143550,139599,129354,102969
Hungary,HUN,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,35553,31432,33264,35580,34043,40903,49135,46841,50008,59840,64706,67313,63573,57883,48405
Hungary,HUN,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,53057,53787,49685,48554,47217,52214,55720,58534,64538,74939,81816,76649,75532,70805,55246
Hungary,HUN,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,177344,143241,137971,150610,145985,190921,194395,187085,193507,255887,291113,289484,295139,275717,199524
Hungary,HUN,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,68505,55030,54484,62368,66729,89440,93017,87995,89333,107260,124745,126758,122239,120031,89668
Hungary,HUN,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,108109,87567,83312,87792,80390,101175,100430,98390,105346,149399,166332,164247,172567,154461,111033
Hungary,HUN,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,9653,8300,11886,10302,18371,23058,23250,24775,25312,37166,44898,43876,48304,42521,34773
Hungary,HUN,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,4336,4647,7838,5482,12328,13827,12361,14816,15482,21076,22700,24477,27520,25387,20632
Hungary,HUN,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,5322,3624,4255,4799,6153,9272,10677,9839,9887,15853,21872,19814,20428,17216,14263
Ireland,IRL,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,1689223,1741468,1781273,1816877,1869782,1976896,2054656,2126023,2110277,1965168,1895721,1864609,1854265,1900352,1938146
Ireland,IRL,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,685490,710798,740056,758923,781518,834088,871718,916359,926754,895917,875882,863009,856864,865946,880065
Ireland,IRL,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,1002683,1031072,1041787,1058571,1088223,1141824,1182280,1209674,1184059,1068622,1021499,1000673,996692,1032418,1058332
Ireland,IRL,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,658797,811524,904886,973846,964808,1087293,1245122,1292622,1344246,1379548,1336483,1314549,1297986,1398659,1416785
Ireland,IRL,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,346858,415817,464015,510755,498609,560507,611074,655197,700626,729276,710340,692996,688919,714405,724293
Ireland,IRL,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,313840,401087,456303,480591,488612,540083,639613,652014,684386,698879,671125,657442,645856,706174,716491
Ireland,IRL,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,1219619,1175491,1180984,1210040,1245275,1290913,1310871,1341520,1287269,1102459,1048333,1012483,1001303,1012888,1040785
Ireland,IRL,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,438028,418660,416651,428792,472819,489610,511698,534237,544005,502609,477356,461710,454138,457219,459394
Ireland,IRL,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,779085,752682,751128,769581,760668,793567,795674,802014,735301,599497,568975,547368,543197,553376,577849
Ireland,IRL,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,1528747,1542941,1524769,1498924,1574357,1632916,1658108,1709322,1681890,1530866,1478662,1465583,1457452,1449969,1469115
Ireland,IRL,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,873337,875380,876143,835212,845549,880346,898533,898788,833578,708496,692576,692465,687717,701012,720724
Ireland,IRL,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,635450,646826,640148,642049,685391,718984,730499,773407,781254,741819,723478,718024,714625,703148,706692
Ireland,IRL,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,1765123,1808378,1859366,1902489,1957887,2065722,2149222,2230874,2254569,2233146,2201766,2183383,2173816,2184313,2185058
